steplength,euler1,euler2,heun1,heun2
0.5,0.3079948692612545,0.30799486926125447,0.310928581685072,0.3439653328721005
0.25,13.39425883172284,11.804045320042741,0.6601117070137001,0.5809383028441317
0.125,17.041777292814004,15.773994791015502,2.5622335648085657,2.640279420444187
0.0625,16.99307115308719,16.723162445238238,15.616245601732967,15.574076125726553
0.03125,16.342530488127192,16.339714999865226,32.20038050029201,32.183095590087376
0.015625,15.094771762650836,15.230479512023194,25.558232669848366,25.533094126464334
0.0078125,13.735720515475077,13.907314659814267,22.83755277731652,22.833035201963018
0.00390625,14.205233223658533,14.347713288496466,22.12938736668513,22.12958010740649
0.001953125,16.5823972011959,16.665863444047833,21.95119342760925,21.952412949247798
