t,euler1,euler2,heun1,heun2
12.981250000000001,15.346018784746821,-16.451582893359173,0.7280401402929416,-3.8498714049592575
12.98203125,15.358334060950046,-16.467070152392658,0.7444700501320863,-3.870561924635318
12.982812500000001,15.370677850338248,-16.482581861928473,0.7609381837024017,-3.891285436635754
12.98359375,15.38305014407076,-16.498118011258274,0.7774445305504062,-3.9120419278058964
12.984375,15.395450933289212,-16.51367858965868,0.7939890801984739,-3.932831384970283
12.985156250000001,15.407880209117458,-16.529263586391192,0.8105718221447294,-3.953653794932526
12.9859375,15.420337962661504,-16.54487299070207,0.8271927458629413,-3.974509144475179
12.986718750000001,15.4328241850097,-16.560506791822615,0.8438518408027923,-3.9953974203600753
12.9875,15.445338867232529,-16.57616497896887,0.8605490963895842,-4.016318609327959
12.98828125,15.457882000382808,-16.591847541341888,0.8772845020245092,-4.037272698098823
12.989062500000001,15.470453575495608,-16.607554468127635,0.8940580470845438,-4.058259673371778
12.98984375,15.483053583588179,-16.62328574849688,0.9108697209223401,-4.079279521824916
12.990625000000001,15.495682015660153,-16.63904137160546,0.9277195128665001,-4.1003322301156535
12.99140625,15.50833886269332,-16.654821326594,0.9446074122212769,-4.121417784880357
12.9921875,15.521024115651839,-16.670625602588167,0.961533408266849,-4.142536172734687
12.992968750000001,15.533737765482158,-16.686454188698576,0.978497490259213,-4.163687380273462
12.99375,15.54647980311293,-16.702307074020684,0.9954996474300738,-4.184871394070525
12.994531250000001,15.559250219455226,-16.718184247635058,1.0125398689871221,-4.206088200679086
12.9953125,15.572049005402304,-16.734085698607082,1.029618144113732,-4.227337786631348
12.99609375,15.584876151829825,-16.750011415987228,1.0467344619692383,-4.24862013843885
12.996875000000001,15.597731649595769,-16.765961388810947,1.063888811688828,-4.269935242592331
12.99765625,15.610615489540354,-16.781935606098575,1.0810811823834303,-4.2912830855615995
12.998437500000001,15.623527662486248,-16.797934056855585,1.0983115631399953,-4.312663653795871
12.99921875,15.636468159238339,-16.813956730072317,1.1155799430211897,-4.334076933723398
13.0,15.649436970583949,-16.830003614724227,1.1328863110656768,-4.355522911751812
13.000781250000001,15.662434087292752,-16.84607469977179,1.150230656288007,-4.377001574267991
13.0015625,15.675459500116691,-16.86216997416041,1.1676129676785052,-4.398512907637918
13.002343750000001,15.688513199790194,-16.878289426820654,1.1850332342035554,-4.420056898207033
13.003125,15.701595177029938,-16.894433046668006,1.2024914448052901,-4.441633532299852
13.00390625,15.71470542253507,-16.910600822603094,1.2199875884018752,-4.463242796220316
13.004687500000001,15.72784392698712,-16.926792743511612,1.237521653887398,-4.484884676251654
13.00546875,15.741010681049916,-16.943008798264206,1.2550936301317555,-4.506559158656245
13.006250000000001,15.754205675369809,-16.959248975716744,1.2727035059809388,-4.5282662296759675
13.00703125,15.76742890057543,-16.975513264710024,1.2903512702567226,-4.550005875531819
13.0078125,15.780680347277912,-16.99180165407005,1.3080369117569508,-4.571778082424267
