t,euler1,euler2,heun1,heun2
0.0,1,1,1,1
0.03125,1.53125,0.51181640625,1.530244140625,0.6021191406249999
0.0625,2.0325250244140625,0.04731747627258304,2.0574088486671447,0.2030259751319885
0.09375,2.504334132015705,-0.39376138482894746,2.580433080522784,-0.19647623071782938
0.125,2.9472198876153737,-0.8117184914263267,3.0982641251774714,-0.5955833870625391
0.15625,3.3617555743295204,-1.2068835701932894,3.609859723037964,-0.9934921983548746
0.1875,3.7485424851819675,-1.57961550654045,4.1141901637304725,-1.3894017801804732
0.21875,4.108207295469898,-1.9303001464777374,4.610240358642838,-1.7825152712248054
0.25,4.441399517091817,-2.2593481555204025,5.097011884039136,-2.17204143714432
0.28125,4.748789035809352,-2.5671929360580443,5.573524990634446,-2.5571962631136342
0.3125,5.031063732198681,-2.8542886044166327,6.03882057558502,-2.937204531843394
0.34375,5.28892718684079,-3.1211080286611512,6.491962112924715,-3.3113013838926584
0.375,5.52309647010249,-3.3681409280112575,6.932037538562219,-3.6787338571353065
0.40625,5.734300016672103,-3.5958920345742422,7.3581610860450155,-4.038762402281915
0.4375,5.923275584834965,-3.804879317938547,7.769475069395149,-4.390662371406738
0.46875,6.090768300304152,-3.9956322730171503,8.165151609428364,-4.733725476483774
0.5,6.237528784261084,-4.1686902713831655,8.544394300081949,-5.067261214996227
0.53125,6.364311365108733,-4.324600976200017,8.906439811397359,-5.390598259749983
0.5625,6.471872373296943,-4.463918820715425,9.250559425931165,-5.70308581009373
0.59375,6.560968518444656,-4.58720355016213,9.576060505501905,-6.004094901826047
0.625,6.632355347857551,-4.695018826788667,9.882287885320581,-6.293019673152935
0.65625,6.6867857854214705,-4.787930897630532,10.168625192698727,-6.5692785841477
0.6875,6.725008749741951,-4.866507324525561,10.43449608767977,-6.83231558725871
0.71875,6.747767850297937,-4.931315775777267,10.679365423096545,-7.081601246509058
0.75,6.755800160283184,-4.982922878776054,10.902740321719996,-7.316633803135425
0.78125,6.749835064721734,-5.02189313280049,11.104171168330979,-7.536940185521253
0.8125,6.7305931823639735,-5.048787881139187,11.283252514718294,-7.7420769613914375
0.84375,6.698785359796991,-5.064164341597978,11.439623895781361,-7.931631230351984
0.875,6.655111736136933,-5.068574694386968,11.572970555094827,-8.105221454978118
0.90625,6.600260876611734,-5.062565226317542,11.683024078474674,-8.262498228778023
0.9375,6.534908973289626,-5.0466755301802495,11.769562934270521,-8.403144979486465
0.96875,6.459719111162091,-5.021437758120678,11.83241291929657,-8.526878606272655
1.0,6.375340597749104,-4.9873759277816525,11.87144750950355,-8.6334500495798
1.03125,6.2824083543595215,-4.945005279936323,11.88658811468578,-8.722644792449303
1.0625,6.181542367109914,-4.894831686297667,11.877804236710562,-8.794283292320548
1.09375,6.073347195780984,-4.837351106155548,11.84511353095136,-8.848221342437066
1.125,5.9584115385715695,-4.773049090462538,11.788581770801018,-8.884350362131626
1.15625,5.83730785079602,-4.702400331964033,11.708322715336323,-8.9025976154059
1.1875,5.71059201556114,-4.625868259946697,11.604497880400192,-8.902926357364695
1.21875,5.57880306445372,-4.543904678161673,11.47731621356213,-8.885335908209932
1.25,5.442462946268795,-4.456949444465246,11.327033673611066,-8.849861654645391
1.28125,5.302076341811792,-4.365430190709467,11.153952715426861,-8.796574978689302
1.3125,5.1581305228146705,-4.269762081408608,10.958421681267188,-8.725583114037995
1.34375,5.0110952530165855,-4.170347609703897,10.740834099694863,-8.637028930269647
1.375,4.861422729473499,-4.067576429148778,10.50162789355663,-8.531090645322372
1.40625,4.709547562178223,-3.961825219839685,10.241284498607401,-8.407981466825312
1.4375,4.555886790092419,-3.8534575874228905,9.960327894553847,-8.26794916300453
1.46875,4.400839931714954,-3.7428239935162475,9.659323550467514,-8.111275564027322
1.5,4.244789068336467,-3.630261716095422,9.338877286689941,-7.938275994788492
1.53125,4.088098958157949,-3.5160948384073496,8.99963405552041,-7.7492986402802195
1.5625,3.9311171794812365,-3.4006342649890335,8.64227664314037,-7.54472384482274
1.59375,3.774174301211623,-3.2841777633872486,8.267524295387142,-7.324963346566274
1.625,3.6175840789468934,-3.167010030194115,7.876131270142772,-7.090459448804852
1.65625,3.4616436749629966,-3.049402780034704,7.468885319251606,-6.841684129769911
1.6875,3.3066339004440426,-2.9316148561657154,7.046606103022013,-6.579138092695333
1.71875,3.1528194783432015,-2.813892361368667,6.610143540503363,-6.303349758065834
1.75,3.0004493253012674,-2.6964688078468724,6.160376098858647,-6.014874200076982
1.78125,2.849756851090948,-2.579565284862583,5.698209025275704,-5.714292029447399
1.8125,2.7009602740972456,-2.463390642878966,5.224572524975688,-5.402208224831688
1.84375,2.5542629513874426,-2.3481416930009154,4.740419888985899,-5.079250915186106
1.875,2.409853721968087,-2.2340034205389743,4.2467255754452085,-4.746070115537666
1.90625,2.267907261870846,-2.1211492115517565,3.7444832483038564,-4.403336418701215
1.9375,2.1285844497540607,-2.0097410912540905,3.23470377736514,-4.051739645577638
1.96875,1.992032741752159,-1.8999299732105723,2.7184132036943343,-3.6919874567497395
2.0,1.858386554350657,-1.7918559182672127,2.196650674489892,-3.3248039281702577
2.03125,1.727767654110221,-1.685648402207284,1.6704663515734404,-2.950928093808713
2.0625,1.6002855531090399,-1.5814265911512613,1.140919297708194,-2.571112458190329
2.09375,1.4760379090185,-1.4792996237547822,0.609075345000031,-2.1861214818208508
2.125,1.3551109287727605,-1.3793668992927743,0.0760049496715528,-1.7967300425456614
2.15625,1.2375797748382196,-1.281718370752219,-0.4572189624731302,-1.403721875940047
2.1875,1.1235089731339518,-1.1864348420903676,-0.9895231555563926,-1.0078879978696602
2.21875,1.0129528216989159,-1.093588268849536,-1.5198362437613684,-0.6100251123961244
2.25,0.9059557992460014,-1.003242061353797,-2.0470908477447374,-0.2109340082322222
2.28125,0.8025529727867515,-0.9154513897469155,-2.5702257429877404,0.18858205302584125
2.3125,0.7027704035537777,-0.830263490164665,-3.0881879957613676,0.587718953645052
2.34375,0.606625550490449,-0.7477179713681613,-3.599935082406579,0.9856733382270113
2.375,0.5141276706193005,-0.6678471211980173,-4.104436987664006,1.3816442306466212
2.40625,0.42527821564175033,-0.5906762122418893,-4.600678277829742,1.774834646203572
2.4375,0.3400712241620656,-0.5162238061403193,-5.087660144564476,2.1644531957417965
2.46875,0.25849370896805757,-0.4445020559876323,-5.564402415242333,2.549715678508226
2.5,0.18052603883965812,-0.3755170063159813,-6.02994552579307,2.929846660544839
2.53125,0.10614231439431193,-0.30926889018140785,-6.483352452066796,3.304081035437113
2.5625,0.03531073751497596,-0.2457524229009776,-6.923710595833868,3.6716655642774887
2.59375,-0.03200602605757885,-0.18495709201961127,-7.350133621623901,4.031860391744306
2.625,-0.09585049135154006,-0.1268674431141528,-7.761763240706772,4.383940535244718
2.65625,-0.15627000635934585,-0.07146336107045585,-8.157770938624905,4.727197344124314
2.6875,-0.21331641211802577,-0.018720346496817607,-8.53735964279972,5.060939926006436
2.71875,-0.26704571095923196,0.031390213036084344,-8.899765326855729,5.384496537390304
2.75,-0.3175177431827583,0.07890077721250195,-9.24425854843317,5.697215935709025
2.78125,-0.36479587237755023,0.12384739290458045,-9.570145917393878,5.998468690126113
2.8125,-0.40894667958547126,0.16626944005480274,-9.87677149146525,6.287648448432202
2.84375,-0.45003966647541893,0.20620938371793474,-10.163518096513148,6.564173157491987
2.875,-0.4881469676687707,0.2437125324494694,-10.429808568786324,6.8274862347849
2.90625,-0.523343072331594,0.2788268032053315,-10.675106916632002,7.0770576886815055
2.9375,-0.55570455512457,0.31160249289616737,-10.898919399344269,7.312385185200716
2.96875,-0.585309816578147,0.34209205671889875,-11.10079552097381,7.532995059100706
3.0,-0.6122388329380672,0.3703498933683768,-11.280328937098597,7.738443267268396
3.03125,-0.636572915505067,0.3964321372129254,-11.43715827273037,7.928316282488541
3.0625,-0.6583944794722487,0.42039645749930993,-11.570967849710604,8.102231925793445
3.09375,-0.6777868222443411,0.4423018646352113,-11.681488322131791,8.259840135717946
3.125,-0.6948339112047843,0.46220852358061104,-11.768497218505054,8.400823672911297
3.15625,-0.7096201808792987,0.48017757436360303,-11.831819389582712,8.524898758687693
3.1875,-0.7222303394282874,0.49627095972102925,-11.871327360934398,8.63181564623014
3.21875,-0.7327491843850868,0.5105512598499845,-11.886941589566968,8.721359123297926
3.25,-0.7412614275426737,0.523081534242635,-11.878630624071603,8.793348945425805
3.28125,-0.7478515288779682,0.533925170563943,-11.846411167975676,8.847640198742903
3.3125,-0.7526035393903036,0.5431457405197642,-11.790348046171776,8.884123591681037
3.34375,-0.7556009527189441,0.5508068626513858,-11.710554074491352,8.902725674985227
3.375,-0.7569265653937196,0.5569720719818695,-11.607189832685409,8.903408989583514
3.40625,-0.7566623455628589,0.5617046964295652,-11.480463341269063,8.886172142018395
3.4375,-0.7548893100329479,0.565067739894826,-11.330629642880309,8.851049807287964
3.46875,-0.7516874094475707,0.5671237719172914,-11.157990288995496,8.798112659090974
3.5,-0.7471354214236037,0.5679348237930827,-10.962892733034527,8.727467227616152
