t,euler1,euler2,heun1,heun2
0.0,1,1,1,1
0.0625,0.8375,0.99796875,0.7783398437500001,1.02208984375
0.125,0.6061279296875001,0.8782352905273436,0.4610863498687746,0.9197457736968994
0.1875,0.34606839561462416,0.6768563742399215,0.08655284461417079,0.7049998594156728
0.25,0.09342691901847744,0.43284335884592506,-0.29983538748528016,0.4036191010681672
0.3125,-0.12328346646957217,0.18299688377796414,-0.6510499312246231,0.05201455856163667
0.375,-0.2851038611277414,-0.04203625117925036,-0.9241826425534131,-0.3071569989824696
0.4375,-0.3830958771014,-0.2202447548726661,-1.0856871494717333,-0.6301676914268197
0.5,-0.4175356508957332,-0.33925122541789204,-1.1154982444953792,-0.8775417195147546
0.5625,-0.3961674852526448,-0.39598497064840654,-1.0095234160311786,-1.0188791980355119
0.625,-0.3318986369453565,-0.3953145034907764,-0.7801973023306009,-1.0365912420430208
0.6875,-0.240311937680393,-0.34799499192158045,-0.45502474468592213,-0.9280874865097544
0.75,-0.13732443435162411,-0.2683009242606062,-0.07328288572332392,-0.7061441388883711
0.8125,-0.037241922886027096,-0.17168263615230867,0.3187223792433057,-0.39740136033430684
0.875,0.048634063084807,-0.07271954198066197,0.6732727972340703,-0.0391664777566027
0.9375,0.11278473084114807,0.016442935054586882,0.9470458633260038,0.325093469302236
1.0,0.15166015332773222,0.08707774789275904,1.1064077632368579,0.6510253351804487
1.0625,0.16536118163899105,0.1342730747039896,1.131544562220056,0.8987898774907859
1.125,0.1569485531153121,0.15680394470949155,1.0189243118125246,1.03793078137239
1.1875,0.13153027447502985,0.15659150922197612,0.7817842983480667,1.0511176945067904
1.25,0.09527649674183816,0.13789062545019098,0.44857716465319547,0.9363033546099597
1.3125,0.054491927100704975,0.10635240586390741,0.05955805495915745,0.7070264770630529
1.375,0.014844829681188977,0.06809590604670669,-0.33807796843322346,0.39081701514024225
1.4375,-0.019185281734030377,0.028897089675373862,-0.6959209496223779,0.025891422858130397
1.5,-0.044616581476584205,-0.006430778253880519,-0.9702390993517351,-0.34346548055272885
1.5625,-0.06003920765011959,-0.03442759905258083,-1.1273225851514803,-0.672274058986148
1.625,-0.0654897290117638,-0.053144183079684285,-1.1476251471933154,-0.920336857566063
1.6875,-0.06217781594452439,-0.06209188479813918,-1.028194799716197,-1.05715220338103
1.75,-0.05212494247170539,-0.06202879249569067,-0.783091521329673,-1.0656638609954583
1.8125,-0.037774228368312006,-0.05463816777068397,-0.44173400567712745,-0.9443858850961546
1.875,-0.021622952238302955,-0.04215722094170677,-0.04536962355274965,-0.7076381335353827
1.9375,-0.005917000456932709,-0.027009382144773737,0.3579089420951449,-0.3838571379706215
2.0,0.007568113744474464,-0.0114829278007969,0.7189984001061117,-0.012181366137009486
2.0625,0.017649851178502235,0.002514633542279158,0.9937630886019442,0.3622791795879621
2.125,0.023768285833503072,0.013611444316841595,1.1484289780840065,0.6939173734286042
2.1875,0.025936564036076575,0.0210339980236929,1.163734296624023,0.942183097168946
2.25,0.02463277095006694,0.02458738148788464,1.0373267952773102,1.076540764290026
2.3125,0.0206568956638518,0.024570732248958435,0.7841094816525298,1.0802242224446814
2.375,0.01497630964606882,0.021649962660205378,0.43448552408698354,0.9523274020774719
2.4375,0.008580177851439056,0.016710757411854325,0.03070877987264714,0.7079702031180815
2.5,0.002358367336583643,0.010712906537991264,-0.3782221031241473,0.37651267487133055
2.5625,-0.002985375006446974,0.004562960902678457,-0.7425091070832601,-0.0019717926935496344
2.625,-0.006982076013942565,-0.0009831299437471916,-1.0176184528090273,-0.3815407229107841
2.6875,-0.0094093628908554,-0.005381453637069608,-1.169724139683577,-0.715958734436995
2.75,-0.010271912540526713,-0.00832505693310328,-1.1798661134770765,-0.9643289212010291
2.8125,-0.009758672269598787,-0.009736195668871867,-1.0463120143235707,-1.0960936074354402
2.875,-0.008186233507470594,-0.009732905959249553,-0.7848285088321834,-1.0947930774892296
2.9375,-0.005937633794262867,-0.008578627583882902,-0.4268218362948659,-0.9601200440728122
3.0,-0.003404678240108255,-0.006623992036388881,-0.01556663050267848,-0.7080136143414262
