t,euler1,euler2,heun1,heun2
0.0,1,1,1,1
0.0625,0.0,1.475,-0.002031249999999929,1.91046875
0.125,-0.774375,1.8368359375,-1.0040583740234372,2.8131720947265624
0.1875,-1.3708857421875,2.109570495605469,-2.002006502521515,3.7044390452690124
0.25,-1.8272395248413087,2.312199188899994,-2.9918173368817804,4.580645105107928
0.3125,-2.173205324714184,2.4597164740650355,-3.969465653079056,5.4382270097786645
0.375,-2.4322839443590905,2.5639575735888256,-4.930975670892487,6.27369721758783
0.4375,-2.623026796922656,2.6342631973898554,-5.8724372221206655,7.08365809245336
0.5,-2.7600772470140686,2.6780044205813818,-6.790021652043931,7.864815721190619
0.5625,-2.8549928754876115,2.700997137331708,-7.679997389467426,8.613993309053274
0.625,-2.9168947567301426,2.707829321494832,-8.538745122026013,9.328144099052565
0.6875,-2.952980141068112,2.702119437487578,-9.36277251503714,10.004363762514952
0.75,-2.968927278741737,2.6867204858446674,-10.14872841404368,10.639902210488197
0.8125,-2.9692150764078624,2.6638811206924444,-10.893416473288209,11.232174777960925
0.875,-2.957375503477661,2.6353728702498787,-11.593808154694429,11.778772735411039
0.9375,-2.9361928962069586,2.6025905915280267,-12.247055044491148,12.277473084933666
1.0,-2.907861331060867,2.5666317901647098,-12.850500437388906,12.726247601108508
1.0625,-2.874108888643428,2.5283592517114473,-13.401690141197696,13.12327107983765
1.125,-2.8362957736863095,2.4884504952866244,-13.89838245794425,13.466928761605622
1.1875,-2.7954917912107904,2.4474368218930502,-14.338557300895985,13.755822898970672
1.25,-2.7525375218795167,2.4057341464699604,-14.720424410412551,13.988778441576214
1.3125,-2.7080926258834754,2.3636673422191707,-15.04243063521045,14.164847815559972
1.375,-2.6626739832538893,2.3214894620997004,-15.3032662494267,14.28331477792103
1.4375,-2.616685808810635,2.2793969152424056,-15.50187027978841,14.343697330166686
1.5,-2.5704434301278463,2.2375414493016157,-15.637434821220605,14.34574967938653
1.5625,-2.5241920617004676,2.1960396107259283,-15.709408323338142,14.289463238774864
1.625,-2.478121628023858,2.1549802135603064,-15.717497834452548,14.175066663528726
1.6875,-2.4323784668316866,2.114430235762589,-15.661670193963937,14.003024921971587
1.75,-2.387074568861995,2.0744394738726957,-15.542152168284662,13.774037405676113
1.8125,-2.342294872435713,2.0350442172716017,-15.359429529737579,13.489035086267446
1.875,-2.29810302209634,1.9962701483084637,-15.11424508217036,13.149176730465312
1.9375,-2.254545914462522,1.9581346311776306,-14.80759564131057,12.755844188753045
2.0,-2.2116572864610804,1.9206485181602826,-14.440727982136986,12.310636776828963
2.0625,-2.1694605474262154,1.8838175747874475,-14.015133769743407,11.815364772684855
2.125,-2.1279710141621733,1.8476436041155342,-13.532543494305047,11.272042055752905
2.1875,-2.0871976745957967,1.8121253334347518,-12.994919434807619,10.682877918051329
2.25,-2.047144579216038,1.7772591134092421,-12.404447680148994,10.050268080626335
2.3125,-2.0078119386282722,1.743039469128763,-11.763529240056746,9.376784951819886
2.375,-1.9691969890724437,1.709459534245731,-11.074770281966368,8.66516716697612
2.4375,-1.9312946747420416,1.67651139281281,-10.340971533559562,7.918308452121571
2.5,-1.894098185466297,1.6441863482573897,-9.565116894055052,7.139245856903637
2.5625,-1.8575993802049355,1.6124751348399906,-8.750361300562263,6.331147404636943
2.625,-1.8217891203985863,1.5813680837146045,-7.900017898837817,5.497299209677832
2.6875,-1.7866575321594254,1.550855253159293,-7.017544570613701,4.6410921145136
