t,euler1,euler2,heun1,heun2
0.0,1,1,1,1
0.03125,0.5,1.346875,0.4994921875,1.4557421874999998
0.0625,0.027695312500000013,1.6728161621093751,-0.0015231796264647546,1.9100056289672849
0.09375,-0.417996566772461,1.9786732516288759,-0.5025371285794378,2.362328845570266
0.125,-0.8381241107165814,2.265268499671482,-1.0030406878684095,2.812252329399561
0.15625,-1.2337026155851574,2.5333973211842054,-1.5025254043677387,3.259319010274719
0.1875,-1.6057150411945365,2.7838290197041493,-2.000483859845609,3.703074720074617
0.21875,-1.9551128365831734,3.0173074788813157,-2.496410186441786,4.143068654119824
0.25,-2.282816751101015,3.234551840812281,-2.9898005805705132,4.578853829138221
0.28125,-2.5897176309277476,3.4362571712397525,-3.4801538147264783,5.009987537348639
0.3125,-2.8766772010328427,3.6230951116832593,-3.9669717466739165,5.436031796201214
0.34375,-3.144528832604398,3.795714518575821,-4.449759825501572,5.856553793317575
0.375,-3.394078295987007,3.954742089490421,-4.928027594029425,6.2711263261788615
0.40625,-3.6261044991813285,4.10078297654848,-5.401289187056795,6.679328236114891
0.4375,-3.841360211969739,4.2344213871103635,-5.8690638249456635,7.080744836153602
0.46875,-4.040572775743397,4.356221171855207,-6.330876302037784,7.4749683322961085
0.5,-4.224444799116332,4.466726400364121,-6.78625746940941,7.8615982377894245
0.53125,-4.393654839421785,4.5664619243270845,-7.234744711473215,8.240241779975976
0.5625,-4.548858070194971,4.655933928499617,-7.675882415943225,8.610514299306612
0.59375,-4.690686934754815,4.73563046954066,-8.109222436685348,8.972039640111735
0.625,-4.81975178600497,4.80602200286798,-8.53432454898328,9.324450532733607
0.65625,-4.936641512581634,4.867561897671893,-8.950756896757293,9.667388966631592
0.6875,-5.041924151482368,4.9206869402321995,-9.358096431281593,10.00050655408132
0.71875,-5.136147487316258,4.965817825686916,-9.755929340954552,10.32346488409829
0.75,-5.219839638321462,5.0033596384047385,-10.143851471685194,10.635935866226369
0.78125,-5.293509629301359,5.033702321116191,-10.521468737468917,10.937602063841927
0.8125,-5.357647951635286,5.057221132961068,-10.888397520735309,11.228157016635015
0.84375,-5.412727110524186,5.074277096612156,-11.244265062061366,11.507305551939972
0.875,-5.459202159635383,5.085217434637303,-11.588709838854207,11.774764084599196
0.90625,-5.497511223314271,5.090375995263665,-11.92138193261858,12.030260905055437
0.9375,-5.528076006533844,5.0900736677095075,-12.241943384436063,12.27353645537994
0.96875,-5.551302292755802,5.084618787250184,-12.550068538294823,12.50434359295604
1.0,-5.567580429879472,5.074307530185968,-12.845444371921161,12.72244784155031
1.03125,-5.577285804456914,5.059424298880185,-13.127770814776726,12.927627629516216
1.0625,-5.580779304354446,5.040242097036694,-13.396761052898382,13.119674514888295
1.09375,-5.578407770042398,5.017022895386134,-13.65214182027102,13.298393397138152
1.125,-5.570504434696189,4.99001798795055,-13.89365367643731,13.463602715377194
1.15625,-5.557389353292863,4.9594683390559915,-14.121051270062397,13.615134632804713
1.1875,-5.539369820888006,4.925604921262538,-14.334103588185737,13.75283520721396
1.21875,-5.516740780258521,4.8886490443808395,-14.532594190906915,13.876564547382984
1.25,-5.489785219097093,4.848812675743799,-14.716321431266985,13.986196955191337
1.28125,-5.458774556944281,4.80629875190139,-14.885098660101988,14.081621053318319
1.3125,-5.42396902204413,4.761301481905817,-15.038754415660492,14.16273989839297
1.34375,-5.385618018308926,4.714006642353371,-15.177132597792578,14.229471079480916
1.375,-5.343960482578316,4.6645918643482895,-15.300092626533266,14.281746801807959
1.40625,-5.299225232357392,4.613226912552829,-15.407509584919293,14.319513955635404
1.4375,-5.251631304217629,4.560073956486519,-15.499274345894163,14.34273417021712
1.46875,-5.201388283043653,4.5052878342362686,-15.57529368317252,14.351383852783524
1.5,-5.148696622307806,4.44901630873755,-15.635490365951235,14.34545421251288
