t,euler1,euler2,heun1,heun2
0.0,1,1,1,1
0.5,-7.0,-19.7,-7.130000000000004,8.170000000000002
1.0,102.33999999999999,263.62999999999994,-13.423099999999996,13.198899999999986
1.5,-1393.798,-3612.8689999999997,-16.105696999999928,14.658012999999913
2.0,19076.6842,49426.62350000001,-14.373962389999846,12.082981209999838
2.5,-261006.53446000002,-676275.07781,-8.632811279299759,6.118653885699766
3.0,3571173.62329,9252987.308027,-0.4042092715907142,-1.6407258313312605
3.5,-48861832.83892539,-126602075.85770929,8.07538165735209,-9.076922082884488
4.0,668541850.5513701,1732206512.8127909,14.46220449207323,-14.125390326338248
4.5,-9147184535.357557,-23700554612.250053,16.95238020884606,-15.34785710174329
5.0,125154446070.45139,324277899107.7796,14.790525815402845,-12.341161934179922
5.5,-1712399625249.9382,-4436864772657.442,8.496639484425328,-5.866385878710263
6.0,23429550995861.086,60706477576758.07,-0.25633299878311355,2.3422161419117273
6.5,-320569948610794.94,-830603727769343.5,-9.086252109594726,10.040983886986863
7.0,4386131512741469.0,1.1364562401302292e+16,-15.549413644232276,15.089512368647105
7.5,-6.001233032114574e+16,-1.554932565977591e+17,-17.816169970717276,16.04507500676901
8.0,8.211062026097964e+17,2.127504077465044e+18,-15.187937014228222,12.5739053841008
8.5,-1.1234614492660615e+19,-2.9109131152479945e+19,-8.309747161534665,5.56235859395195
9.0,1.537152714198655e+20,3.9827962043762554e+20,0.9856530886983794,-3.1079004316157235
9.5,-2.1031771658136506e+21,-5.449377902247175e+21,10.165218262899787,-11.064109205201094
10.0,2.8776283253716355e+22,7.455997745722079e+22,16.685169151548195,-16.091126068139815
10.5,-3.9372549843073314e+23,-1.0201513527129061e+24,18.695183872151002,-16.747466707794242
11.0,5.387067077000259e+24,1.3958008276478957e+25,15.562471427333357,-12.777525972870574
11.5,-7.370742257681234e+25,-1.9097753929174422e+26,8.067567803969657,-5.202396297638808
12.0,1.0084864482404003e+27,2.613010380241029e+27,-1.7879092155481118,3.941296603920579
12.5,-1.3798405652085444e+28,-3.5751969957142113e+28,-11.314871734910465,12.148172885890707
13.0,1.887938096458361e+29,4.891688779661442e+29,-17.869751937453316,17.129916304922972
13.5,-2.5831319544661467e+30,-6.692951226394021e+30,-19.587275303938263,17.45257736290366
14.0,3.53431646233601e+31,9.157491029506904e+31,-15.910108283656243,12.948072720976143
14.5,-4.835754841846983e+32,-1.2529546252301128e+33,-7.765288156987005,4.78212061416173
15.0,6.616420781683629e+33,1.714329053478816e+34,2.6673877204926555,-4.846005281319233
15.5,-9.052779843482442e+34,-2.345594999549023e+35,12.537776160497291,-13.294987642036514
16.0,1.2386277354280982e+36,3.2093114742148123e+36,19.10326394629628,-18.205375726569976
