euler1,euler2,heun1,heun2
3.75,-0.19437003151822563,-0.4617793716729065,-0.32414077098736316,-1.229102690064538
3.78125,-0.1781059160966799,-0.435059553580899,-0.24791182892715613,-1.113609769443502
3.8125,-0.1619362118700241,-0.4081999148267542,-0.17116928457607877,-0.995810011553568
3.84375,-0.14589170667274803,-0.3812600448681545,-0.09407210066598853,-0.8759474224622538
3.875,-0.13000205240653284,-0.35429800236353165,-0.0167799746938046,-0.754270281414187
3.90625,-0.11429573599901002,-0.32737023856440106,0.06054699187255236,-0.6310306265540165
3.9375,-0.09880005360137535,-0.3005315262170538,0.13774862522535425,-0.5064837328626486
3.96875,-0.08354108798604548,-0.27383489396391403,0.21466501099845825,-0.3808875833881912
4.0,-0.06854368910002478,-0.24733156622376065,0.291136825511652,-0.25450233486688545
4.03125,-0.0538314577243794,-0.22107090851926012,0.36700566579181626,-0.12758977884092154
4.0625,-0.03942673218519704,-0.19510037820987913,0.4421143776873034,-0.00041279938936555904
4.09375,-0.02535057805664938,-0.16946548057824873,0.5163073813958781,0.1267651714045575
4.125,-0.011622780792270039,-0.14420973020844688,0.5894309937319252,0.2536806991218916
4.15625,0.001738158783681873,-0.11937461758546293,0.6613337464653812,0.3800708926818005
4.1875,0.014715026196883625,-0.09499958083631202,0.7318667000729835,0.5056739488905411
4.21875,0.027291892331465888,-0.07112198252488793,0.8008837522519321,0.6302296947375887
4.25,0.0394541098056701,-0.047777091404682934,0.8682419405569098,0.7534801263156079
4.28125,0.051188306797124494,-0.024998069025969398,0.9338017385335754,0.8751699432479543
4.3125,0.062482378403148506,-0.00281596108693187,0.9974273447351172,0.9950470775166996
4.34375,0.07332547562416633,0.0187403065884357,1.0589869640231955,1.1128632155957672
4.375,0.0837079920607231,0.039643927569095065,1.1183530805705824,1.228374312807631
4.40625,0.09362154841675377,0.05987020996162698,1.175402721999998,1.3413410988381433
4.4375,0.1030589749036581,0.07939656731540412,1.2300177141119997,1.4515295733623619
4.46875,0.11201429164138872,0.09820250542782893,1.282084925674275,1.5587114907547372
4.5,0.12048268715416624,0.11626960519370559,1.3314965027652756,1.6626648328796279
4.53125,0.12846049505960058,0.13358150164690294,1.3781500921867649,1.7631742689827967
4.5625,0.13594516905092474,0.15012385934612893,1.4219490534824941,1.860031601731268
4.59375,0.1429352562727421,0.16588434425988302,1.462802659123824,1.953036198477604
4.625,0.14943036919115474,0.18085259230848474,1.500626282447615,2.041995406855277
4.65625,0.1554311560593856,0.1950201747235013,1.535341572957087,2.1267249538442607
4.6875,0.1609392700800349,0.2083805603869205,1.5668766186225114,2.207049327480201
4.71875,0.16595733736493049,0.22092907531404515,1.5951660948455428,2.2828021404164898
4.75,0.1704889237931452,0.23266285944532927,1.6201513997786088,2.353826474586135
4.78125,0.1745385008671722,0.24358082091324196,1.6417807757190452,2.4199752062494913
4.8125,0.17811141066647557,0.2536835879507441,1.6600094163265102,2.4811113107545206
4.84375,0.18121382999667676,0.26297345860810056,1.6747995594415719,2.537108146378294
4.875,0.18385273383150527,0.27145434844454136,1.6861205653131903,2.587849716661759
4.90625,0.18603585814333928,0.279131736360735,1.6939489800730418,2.6332309106943663
4.9375,0.1877716622166997,0.28601260873716217,1.6982685843251875,2.673157720850793
4.96875,0.18906929053744428,0.2921054020422813,1.6990704267504233,2.7075474375287385
5.0,0.18993853434864563,0.29741994407288197,1.696352842655688,2.736328820484381
5.03125,0.19038979296223588,0.30196739398722594,1.6901214574300896,2.759442246410573
5.0625,0.19043403491347044,0.30576018128950433,1.6803891749003759,2.7768398324520533
5.09375,0.19008275904310873,0.30881194392179423,1.6671761506099532,2.788485535401816
5.125,0.1893479555899427,0.3111374656171,1.650509750076785,2.7943552263731153
5.15625,0.18824206737392865,0.31275261266421883,1.6304244921166209,2.7944367407924275
5.1875,0.18677795114770585,0.3136742702320973,1.6069619773489376,2.788729903609773
5.21875,0.18496883919172086,0.31392027839805065,1.5801708020336673,2.7772465296741595
5.25,0.18282830122553087,0.3135093680207197,1.5501064574171766,2.7600103992733414
5.28125,0.18037020670513773,0.31246109659495036,1.516831214795972,2.7370572088885305
5.3125,0.17760868757341625,0.3107957842219097,1.4804139965361947,2.7084344972660443
5.34375,0.17455810152785234,0.30853444982371997,1.4409302333160583,2.6742015469589946
5.375,0.17123299586690718,0.30569874772770306,1.3984617078869188,2.6344292615429366
5.40625,0.16764807197337933,0.3023109047409997,1.3530963856765945,2.589200018759786
5.4375,0.16381815049015588,0.2983936578318758,1.3049282325858071,2.538607499894174
5.46875,0.15975813724073287,0.29397019252945744,1.2540570203551435,2.4827564957356394
5.5,0.15548298994385168,0.28906408214896884,1.2005881199056854,2.421762689528565
5.53125,0.15100768576854873,0.2836992279447881,1.1446322830813636,2.355752417359422
5.5625,0.1463471897728576,0.2778998002888016,1.0863054132451218,2.2848624064776293
5.59375,0.14151642426634214,0.2716901809666397,1.0257283252040583,2.2092394920920464
5.625,0.13653023913358192,0.26509490667942404,0.9630264949608263,2.1290403132296944
5.65625,0.13140338315268507,0.2581386138336682,0.8983297998096365,2.0444309882866794
5.6875,0.12615047633987342,0.2508459846969503,0.8317722493152188,1.955586770943354
5.71875,0.12078598334817608,0.24324169499194054,0.7634917077319754,1.8626916871564292
5.75,0.11532418794528712,0.23535036299632062,0.6936296084382937,1.7659381539799417
5.78125,0.10977916859269526,0.2271965002110914,0.622330660977527,1.66552658100463
5.8125,0.10416477514528413,0.2188044636547389,0.5497425513124652,1.5616649552412696
5.84375,0.09849460668773483,0.21019840983572546,0.4760156359141768,1.4545684103078151
5.875,0.09278199052124425,0.2014022504508045,0.4013026303188745,1.3444587808127144
5.90625,0.08703996231130624,0.19243960985173178,0.3257582927979176,1.2315641428574196
5.9375,0.08128124740459267,0.18333378431807243,0.24953910379618632,1.1161183416098766
5.96875,0.07551824332032249,0.17410770316899044,0.17280294180282935,0.9983605069275563
6.0,0.06976300341892168,0.1647838917421633,0.09570875632577835,0.8785345580333453
6.03125,0.06402722174825987,0.15538443626329795,0.018416238647420147,0.7568886982702904
6.0625,0.05832221906530331,0.1459309506251411,-0.05891450895658343,0.6336749009817433
6.09375,0.052658930028652004,0.136444545090386,-0.136123304850155,0.509148387581837
6.125,0.04704789155513352,0.12694579692848426,-0.21305021983440253,0.3835670988973997
6.15625,0.04149923233141085,0.11745472299208316,-0.28953590842268123,0.2571911608763548
6.1875,0.03602266346942759,0.10799075423462956,-0.3654219389069182,0.13028234576932315
6.21875,0.030627470292464105,0.09857271216661925,-0.44055112153150466,0.003103529900523122
6.25,0.02532250523661413,0.08921878724402882,-0.5147678340949788,-0.12408185084887133
6.28125,0.0201161818506147,0.07994651917865069,-0.5879183443050515,-0.25101034671701294
6.3125,0.015016469875174297,0.07077277915636598,-0.6598511282192493,-0.37741903976700053
6.34375,0.010030891381246075,0.061713753945837474,-0.7304171841115581,-0.5030460884914696
6.375,0.0051665179450861186,0.05278493187668966,-0.7994703411149244,-0.6276312701880671
6.40625,0.00042996883642112526,0.04400109066296935,-0.866867562000291,-0.7509165199823409
6.4375,-0.004172589805373304,0.03537628704454845,-0.9324692394649896,-0.8726464653815166
6.46875,-0.00863544483351332,0.026923848216145817,-0.9961394853167556,-0.99256895525189
6.5,-0.012953335022134187,0.018656365010807634,-1.0577464119543474,-1.1104355821241159
6.53125,-0.01712144908951764,0.010585686801997524,-1.1171624055617067,-1.226002196744488
6.5625,-0.02113542284608598,0.0027229180859107242,-1.1742643904497605,-1.3390294138063725
6.59375,-0.024991335497991003,-0.004921583296759123,-1.228934083998304,-1.4492831078142179
6.625,-0.02868570513799633,-0.012338206342604966,-1.2810582416698684,-1.5565348980530076
6.65625,-0.032215483456131434,-0.019518085515928166,-1.330528891588048,-1.660562621658587
6.6875,-0.03557804970328625,-0.02645309787481008,-1.3772435581943734,-1.761150793808938
6.71875,-0.038771203941517236,-0.03313585874162209,-1.421105474520437,-1.8580910540831581
6.75,-0.041793159615350926,-0.03955971596838675,-1.4620237826355662,-1.9511825980635475
6.78125,-0.0446425354788003,-0.04571874284887657,-1.4999137218548222,-2.040232593286772
6.8125,-0.047318346913154716,-0.05160772973066063,-1.5346968043174651,-2.1250565786824964
6.84375,-0.04981999667086688,-0.05722217438148587,-1.566300977572178,-2.2054788466720696
6.875,-0.052147265081042796,-0.06255827116540993,-1.5946607738322607,-2.2813328071357835
6.90625,-0.05430029975214396,-0.0676128990849884,-1.6197174455916155,-2.3524613324947583
6.9375,-0.05627960480753824,-0.07238360874656385,-1.6414190873205943,-2.418717083192642
6.96875,-0.05808602968948791,-0.07686860830630898,-1.6597207429896172,-2.479962812902906
7.0,-0.05972075756704366,-0.08106674845514439,-1.6745844991978212,-2.5360716528295115
7.03125,-0.06118529338312319,-0.08497750650098669,-1.6859795637138202,-2.5869273745120305
7.0625,-0.06248145157579539,-0.08860096960698635,-1.6938823292658736,-2.6324246305908265
7.09375,-0.06361134350846856,-0.09193781724449211,-1.6982764224493103,-2.6724691730335532
7.125,-0.06457736464329535,-0.09498930291943147,-1.6991527376498903,-2.7069780483709196
7.15625,-0.06538218149166185,-0.0977572352306302,-1.6965094559128162,-2.7358797695372865
7.1875,-0.06602871837512533,-0.10024395831830987,-1.690352048718295,-2.759114463960119
7.21875,-0.0665201440296073,-0.10245233176060718,-1.6806932666558136,-2.776633997591525
7.25,-0.06685985808503903,-0.10438570997545343,-1.667553113020571,-2.788402074624932
7.28125,-0.06705147745199744,-0.10604792118454492,-1.650958802386743,-2.794394312690328
7.3125,-0.06709882264616411,-0.10744324599542515,-1.6309447042433753,-2.7945982933722777
7.34375,-0.06700590408069038,-0.10857639565689564,-1.6075522718096384,-2.7890135879460525
7.375,-0.06677690835576172,-0.109452490042076,-1.5808299561768815,-2.77765175827853
7.40625,-0.06641618457382593,-0.11007703541245062,-1.5508331059553127,-2.760536332891976
7.4375,-0.06592823070808618,-0.11045590201517436,-1.5176238526331627,-2.737702758240262
7.46875,-0.06531768005096344,-0.11059530156476567,-1.4812709818857788,-2.7091983252984178
7.5,-0.06458928776830718,-0.11050176465909978,-1.4418497911012045,-2.675082071617549
7.53125,-0.06374791758417966,-0.11018211817832833,-1.3994419334173487,-2.635424659047986
7.5625,-0.0627985286200626,-0.10964346271400342,-1.3541352485937888,-2.5903082273839084
7.59375,-0.061746162411335306,-0.10889315007427425,-1.3060235810685232,-2.539826224232585
7.625,-0.0605959301228565,-0.10793876090956171,-1.255206585576534,-2.4840832114606086
7.65625,-0.05935299998444761,-0.10678808250160186,-1.2017895207327838,-2.4231946486180207
7.6875,-0.05802258496602795,-0.10544908675718959,-1.1458830310072052,-2.3572866537889214
7.71875,-0.05660993071109377,-0.1039299084463533,-1.0876029175432822,-2.2864957423639014
7.75,-0.055120303746165805,-0.10223882372305385,-1.0270698982949333,-2.21096854427538
7.78125,-0.05355897998275681,-0.1003842289648311,-0.9644093579785373,-2.130861500281543
7.8125,-0.051931233527333726,-0.09837461996612429,-0.8997510883580315,-2.0463405379279616
7.84375,-0.05024232581367059,-0.09621857151827111,-0.8332290194010453,-1.9575807278580877
7.875,-0.048497495070911195,-0.09392471740744983,-0.7649809418629355,-1.864765921184514
7.90625,-0.04670194613958592,-0.09150173086007363,-0.695148221873351,-1.76808836867212
7.9375,-0.04486084064675822,-0.08895830546337918,-0.6238755081165177,-1.667748322521905
7.96875,-0.042979287550414635,-0.08630313658717816,-0.551310432211779,-1.5639536215803467
8.0,-0.04106233406215942,-0.08354490333096268,-0.47760330291501063,-1.4569192608334607
8.03125,-0.03911495695623404,-0.08069225101878001,-0.40290679477433033,-1.3468669460772826
8.0625,-0.03714205427185316,-0.07775377426251867,-0.3273756318850092,-1.2340246346872108
8.09375,-0.03514843741483577,-0.07473800061248392,-0.2511662673986449,-1.1186260634374336
8.125,-0.03313882366351289,-0.07165337481238722,-0.17443655945045203,-1.000910264348497
8.15625,-0.031117829082914546,-0.0685082436741348,-0.09734544417594437,-0.8811210695658637
8.1875,-0.029089961850279553,-0.06531084158607992,-0.02005260649431423,-0.7595066062950404
8.21875,-0.027059615993993237,-0.062069276666701985,0.05728185065955968,-0.6363187828394451
8.25,-0.02503106554714251,-0.058791517573999495,0.13449773796932962,-0.5118127668056167
8.28125,-0.023008459115985362,-0.05548538097923287,0.21143511155068095,-0.386246456556598
8.3125,-0.0209958148627644,-0.052158519712032086,0.2879346042568058,-0.2598799470083064
8.34375,-0.018997015901452485,-0.04881841158229426,0.3638377557895866,-0.13297499087542772
8.375,-0.017015806104203827,-0.0454723488827407,0.438987340932702,-0.00579445648279478
8.40625,-0.015055786315497024,-0.0421274285744836,0.513227695226755,0.12139821673467216
8.4375,-0.013120410970198264,-0.03879054315647149,0.5864050374118239,0.24833956391559656
8.46875,-0.011212985111044125,-0.03546837221824212,0.6583677879695288,0.3747666405090295
8.5,-0.009336661800344596,-0.03216737467401283,0.7289668831047871,0.5004175669341558
8.53125,-0.007494439920038883,-0.028893781674784343,0.7980560835168768,0.6250320710346217
8.5625,-0.005689162353599608,-0.025653590193824374,0.8654922773202183,0.7483520272038494
8.59375,-0.0039235145426757025,-0.022452557279635774,0.9311357764874013,0.8701219910646023
8.625,-0.002200023410790926,-0.01929619496929963,0.9948506062004068,0.9900897285952656
8.65625,-0.0005210566458738095,-0.016189765853919038,1.0565047865106538,1.1080067386068153
8.6875,0.0011111776671138829,-0.013138279286774959,1.1159706057244412,1.2236287674882171
8.71875,0.0026946310726591897,-0.010146488223742168,1.1731248849474856,1.336716315154012
8.75,0.004227414439943033,-0.007218886684502055,1.2278492332405762,1.4470351311460659
8.78125,0.005707797336911763,-0.004359707822130202,1.2800302928578071,1.5543566998618574
8.8125,0.007134207093616957,-0.001572922587730855,1.3295599740593986,1.658458713904197
8.84375,0.008505227565611222,0.001137761024061953,1.3763356790127037,1.759125534571876
8.875,0.009819597608501533,0.003768898163695689,1.4202605143176077,1.8561486385373775
8.90625,0.0110762092750435,0.006317306765147047,1.4612434917160835,1.9493270497863964
8.9375,0.012274105746410217,0.008780066650621421,1.4991997165701463,2.0384677559244353
8.96875,0.013412479009488415,0.011154518118556975,1.5340505637177815,2.1233861079881353
9.0,0.014490667292242906,0.01343826003257032,1.5657238403425693,2.2039062029331524
9.03125,0.0155081522693483,0.015629147429511714,1.594153935519626,2.2798612480062914
9.0625,0.016464556050415205,0.017725288665275982,1.6192819561280791,2.3510939062471157
9.09375,0.0173596379632372,0.019725042117441353,1.6410558488485383,2.417456622403349
9.125,0.018193291144555333,0.021627012464182784,1.6594305079928386,2.4788119285849537
9.15625,0.018965538950879626,0.023430046559229832,1.6743678689426895,2.5350327290237344
9.1875,0.019676531201922393,0.025133228922912483,1.6858369870036614,2.586002563348599
9.21875,0.020326540269187347,0.026735876869562362,1.6938141015111625,2.6316158478311094
9.25,0.02091595702222171,0.028237535291712454,1.6982826850555983,2.6717780941015876
9.28125,0.021445286644977177,0.029637971121666915,1.6992334777247349,2.706406104882707
9.3125,0.021915144334639966,0.03093716749109461,1.6966645062923202,2.735428146335104
9.34375,0.022326250895181657,0.03213531760933712,1.6905810883132029,2.758784096657992
9.375,0.022679428237751494,0.03323281838111503,1.680995821116445,2.776425570636946
9.40625,0.022975594799878585,0.03423026378426696,1.6679285557192172,2.7883160198808343
9.4375,0.023215760895279734,0.03512843802806483,1.65140635571549,2.794430808540264
9.46875,0.023401024005876302,0.035928308512518325,1.6314634412246676,2.7947572643506446
9.5,0.023532564027412856,0.036631018608912054,1.6081411180162442,2.78929470489414
9.53125,0.02361163847984187,0.03723788028161268,1.5814876919572864,2.778054439026061
9.5625,0.023639577693393837,0.03775036657094127,1.551558368959932,2.761059743462735
9.59375,0.023617779980991536,0.038170103956629994,1.5184151406361361,2.73834581457931
9.625,0.023547706807391922,0.03849886462107386,1.4821266558965083,2.7099596955173175
9.65625,0.023430877965150212,0.03873855863124833,1.4427680787591861,2.6759601787529532
9.6875,0.02326886676719918,0.038891226057794936,1.4004209326632695,2.636417684327871
9.71875,0.02306329526552333,0.03895902904938,1.3551729316092826,2.5914141139946905
9.75,0.02281582950508377,0.03894424388000871,1.307117798476427,2.5410426815793152
9.78125,0.02252817482181573,0.03884925298652926,1.2563550708929427,2.485407719911425
9.8125,0.022202071193178404,0.03867653701309124,1.202989895061684,2.4246244647230286
9.84375,0.021839288649386317,0.03842866687883066,1.1471328079679615,2.3588188159626906
9.875,0.0214416227530945,0.038108295884542655,1.088899508420771,2.288127077019814
9.90625,0.02101089015494654,0.03771815187357321,1.0284106174016574,2.2126956723991205
9.9375,0.020548924232026613,0.037261029461615386,0.9657914282176109,2.1326808444301135
9.96875,0.020057570815884468,0.036739782349534574,0.9011716469755173,2.048248329639728
10.0,0.019538684016426923,0.03615731573277335,0.8346851239157254,1.9595730154585065
10.03125,0.0189941221475918,0.03551657882030049,0.7664695761612343,1.8668385779713712
10.0625,0.01842574376034099,0.034820557475472816,0.6966663024567863,1.770237101463329
10.09375,0.017835403788129544,0.03407226699057402,0.6254198904887378,1.6699686805481566
10.125,0.017224949809627917,0.03327474500618268,0.5528779173919569,1.5662410057041936
10.15625,0.01659621843309572,0.03243104458590437,0.47919064406410383,1.4592689330757376
10.1875,0.015951031806428283,0.03154422745638114,0.4045107039204798,1.3492740394311324
10.21875,0.01529119425652256,0.03061735742186706,0.3289927867341478,1.2364841631993868
10.25,0.014618489061237366,0.029653493962032734,0.2527933182162076,1.1211329325359958
10.28125,0.013934675356855193,0.028655686021035576,0.17607013599993335,1.0034592813955108
10.3125,0.013241485183589478,0.027626965995267795,0.0989821626999304,0.8837069546132421
10.34375,0.012540620671323,0.026570343926571715,0.02168907672352935,0.7621240030212512
10.375,0.011833751367410512,0.02548880190709326,-0.055649018483710094,0.6389622696444273
10.40625,0.011122511708032377,0.024385288701330582,-0.13287192607326678,0.5144768680409268
