t,euler1,euler2,heun1,heun2
0.0,1,1,1,1
0.0078125,1.015625,1.030810546875,1.015560302734375,1.029622802734375
0.015625,1.0310907745361328,1.0614328763484955,1.0309891933336852,1.0591123737230896
0.0234375,1.046395605808869,1.0918633610450559,1.046284675318733,1.088464897052936
0.03125,1.0615377999011715,1.1220984048688643,1.061444769473215,1.117676574544481
0.0390625,1.0765156869551729,1.152134443413362,1.0764675140998317,1.1467436262435469
0.046875,1.0913276213454268,1.1819679443660633,1.0913509652741278,1.1756622909103318
0.0546875,1.1059719818487135,1.2115954079084963,1.106093197096034,1.2044288265061098
0.0625,1.1204471718103866,1.2410133671112282,1.1206923019390758,1.2330395106774459
0.0703125,1.1347516193072453,1.2702183883239315,1.1351463906972183,1.2614906412378637
0.078125,1.1488837773069154,1.2992070715604502,1.1494535930293144,1.2897785366469043
0.0859375,1.1628421238237263,1.327976050878824,1.1636120576011233,1.3178995364865123
0.09375,1.176625162071071,1.356521994756232,1.1776199523248727,1.345850001934689
0.1015625,1.190231420610232,1.3848416064588138,1.1914754645963272,1.3736263162363531
0.109375,1.203659453495664,1.4129316244063335,1.205176801529338,1.401224885171342
0.1171875,1.216907840416719,1.440788822531643,1.2187221901878396,1.4286421375195009
0.125,1.2299751868358026,1.4684100106349125,1.2321098778152657,1.4558745255227936
0.1328125,1.2428601241229482,1.495792034732589,1.245338132061354,1.4829185253443786
0.140625,1.2555613096868008,1.5229317774010467,1.2584052412063094,1.509770637524588
0.1484375,1.2680774271019974,1.549826158114896,1.2713095143822994,1.5364273874337542
0.15625,1.280407186232936,1.5764721335799161,1.28404928179225,1.562885325721822
0.1640625,1.2925493233539216,1.6028666980605766,1.2966228949259149,1.589141028764691
0.171875,1.304502601265681,1.6290068837021168,1.3090287267731913,1.6151910991072271
0.1796875,1.3162658094082396,1.654889760847151,1.3212651720346527,1.6410321659028901
0.1875,1.3278377639701473,1.680512438346766,1.333330647329273,1.666660885349916
0.1953125,1.339217307994052,1.7058720638660843,1.3452235913993134,1.6920739411240018
0.203125,1.350403311478608,1.7309658241842587,1.3569424653123479,1.7172680448074324
0.2109375,1.3613946714767176,1.7557909454888743,1.3684857526603988,1.7422399363145997
0.21875,1.3721903121900934,1.7803446936647254,1.379851959756159,1.7669863843138516
0.2265625,1.3827891850601437,1.8046243745769426,1.3910396158262717,1.7915041866456232
0.234375,1.3931902688551685,1.828627334348443,1.4020472732016482,1.8157901707367925
0.2421875,1.4033925697538654,1.8523509596316772,1.4128735075047936,1.8398411940112072
0.25,1.4133951214251401,1.8757926778746477,1.4235169178341198,1.8636541442963297
0.2578125,1.4231969851042179,1.8989499575811766,1.4339761269452207,1.887225940225949
0.265625,1.432797249665052,1.9218203085653962,1.4442497814290856,1.9105535316389053
0.2734375,1.4421950316890282,1.9444012822004424,1.4543365518872287,1.9336338999737772
0.28125,1.45138947552996,1.9666904716613272,1.464235133103712,1.95646405865948
0.2890625,1.4603797533753762,1.98868551216197,1.4739442442140385,1.9790410535017235
0.296875,1.4691650653040975,2.010384081186369,1.4834626288708943,2.0013619630652824
0.3046875,1.4777446393401013,2.0317838987138885,1.4927890554067187,2.023423899052025
0.3125,1.4861177315026741,2.052882727438651,1.5019223169930804,2.0452240066746565
0.3203125,1.494283625852854,2.073678372983007,1.5108612317968397,2.0667594650261245
0.328125,1.5022416345361602,2.094168684105073,1.5196046431330763,2.088027487444641
0.3359375,1.5099910978216136,2.1143515529003185,1.528151419614763,2.1090253218742725
0.34375,1.5175313841370481,2.1342249149971866,1.5365004552991655,2.1297502512210538
0.3515625,1.5248618901007172,2.153786749746732,1.5446506698309503,2.150199593704575
0.359375,1.5319820405491935,2.173035080406265,1.552601008581982,2.1703707032050024
0.3671875,1.5388912885615713,2.1919679743169884,1.5603504427877894,2.190260969605481
0.375,1.5455891154799677,2.210583543075613,1.5678979696806885,2.2098678191298835
0.3828125,1.552075030926333,2.228879942699941,1.5752426126195378,2.2291887146758507
0.390625,1.5583485728155704,2.246855373788406,1.5823834212161147,2.248221156143091
0.3984375,1.5644093073649727,2.264508081673565,1.5893194714580958,2.26696268075689
0.40625,1.5702568290999785,2.2818363565695226,1.5960498658286215,2.2854108633867902
0.4140625,1.575890760856256,2.298838533713289,1.6025737334224346,2.3035633168604015
0.421875,1.5813107537781201,2.3155129935000622,1.6088902300585743,2.3214176922722958
0.4296875,1.586516487313289,2.331858161612421,1.614998538389612,2.3389716792879547
0.4375,1.5915076692039885,2.347872509143434,1.6208978680074153,2.356223006442723
0.4453125,1.5962840354744092,2.3635545527136683,1.6265874555454258,2.373169441435734
0.453125,1.600845350414529,2.3789028545821047,1.6320665647774382,2.3898087914187656
0.4609375,1.6051914065603048,2.393916022750944,1.6373344867128663,2.4061389032799934
0.46875,1.6093220246702458,2.408592711064313,1.6423905396884866,2.4221576639226
0.4765625,1.613237053698376,2.422931619300858,1.6472340694566443,2.437863000538207
0.484375,1.616936370763597,2.4369314932602366,1.6518644492699122,2.4532528808750946
0.4921875,1.6204198811154613,2.450591124843494,1.656281079962191,2.4683253135011722
0.5,1.6236875180963646,2.4639093521273354,1.660483390026241,2.4830783480616674
0.5078125,1.6267392431001726,2.476885059432288,1.6644708356876345,2.4975100755314994
0.515625,1.629575045527291,2.4895171773847626,1.6682429009751196,2.511618628462305
0.5234375,1.6321949427361908,2.5018046829730065,1.671799097787386,2.525402181224084
0.53125,1.6345989799914034,2.513746599596965,1.6751389659562255,2.5388589502414325
0.5390625,1.6367872304079962,2.5253419971120428,1.6782620733060765,2.5519871942243375
0.546875,1.638759794892545,2.53658999186678,1.6811680157099476,2.5647852143934964
0.5546875,1.640516802080613,2.547489746734444,1.6838564171417112,2.5772513547001363
0.5625,1.642058408270755,2.558040471138545,1.6863269297247605,2.5893840020403074
0.5703125,1.64338479735506,2.568241421072283,1.6885792337770251,2.601181586463614
0.578125,1.644496180746244,2.578091899111932,1.6906130378523372,2.612642581376366
0.5859375,1.6453927973013154,2.5875912544241797,1.6924280787781438,2.6237655037391168
0.59375,1.6460749132418224,2.5967388827674154,1.6940241216895626,2.6345489142585685
0.6015625,1.6465428220707023,2.6055342264869967,1.6954009600597717,2.6449914175738147
0.609375,1.6467968444857493,2.61397677450449,1.696558415726735,2.655091662436897
0.6171875,1.6468373282897164,2.622066062300905,1.697496338916256,2.664848341887656
0.625,1.646664648297071,2.6298016718939374,1.6982146082613585,2.674260193422851
0.6328125,1.646279206237421,2.6371832318092268,1.6987131308179912,2.6833259991595253
0.640625,1.6456814306556296,2.6442104170456484,1.6989918420770551,2.6920445859926
0.6484375,1.644871776808639,2.650882949034656,1.6990507059727509,2.700414825746671
0.65625,1.6438507265590203,2.657200595593686,1.6988897148872457,2.7084356353219956
0.6640625,1.6426187882652716,2.6631631708736436,1.6985088896516594,2.716105976834643
0.671875,1.6411764966688815,2.668770535300488,1.6979082795433684,2.723424857750796
0.6796875,1.6395244127781807,2.6740225955109302,1.6970879622796302,2.730391331015182
0.6875,1.6376631237490011,2.6789193042822723,1.6960480440075267,2.7370044951736245
0.6953125,1.6355932427621642,2.6834606604563946,1.694788659290229,2.743263494489687
0.703125,1.6333154088978201,2.6876467088579212,1.693309971089585,2.7491675190554066
0.7109375,1.6308302870066584,2.691477540206581,1.6916121707450325,2.7547158048960925
0.71875,1.6281385675780145,2.694953291023786,1.689695477948841,2.759907634069187
0.7265625,1.6252409666048926,2.6980741435334465,1.6875601407176826,2.7647423347571642
0.734375,1.6221382254459293,2.7008403255570554,1.6852064353605405,2.7692192813544634
0.7421875,1.6188311106843203,2.7032521104030525,1.682634666442954,2.7733378945484413
0.75,1.615320413983734,2.7053098167505047,1.6798451667476084,2.777097641394335
0.7578125,1.6116069519412375,2.7070138085271194,1.676838297231274,2.7804980353842237
0.765625,1.6076915659372568,2.708364494781622,1.673614446978099,2.7835386365099843
0.7734375,1.603575121982598,2.7093623295505216,1.670174033149261,2.7862190513202263
0.78125,1.5992585105625532,2.7100078117192923,1.6665175009289892,2.7885389329712047
0.7890625,1.5947426464781171,2.7103014848779994,1.662645323466957,2.790497981271701
0.796875,1.590028468684341,2.710243937171396,1.6585580018170571,2.7920959427218683
0.8046875,1.5851169401258463,2.7098358011435226,1.6542560648725666,2.7933326105460337
0.8125,1.5800090475695305,2.70907775357684,1.6497400692977082,2.794207824719455
0.8203125,1.5747058014344852,2.707970515325921,1.6450105994556192,2.7947214719890283
0.828125,1.569208235619158,2.7065148511457355,1.6400682673327356,2.7948734858879427
0.8359375,1.5635174073257825,2.7047115695145654,1.634913712459602,2.794663846744281
0.84375,1.5576343968821083,2.702561522451571,1.6295476018281176,2.794092581683565
0.8515625,1.5515603075604523,2.700065605329053,1.6239706298052277,2.7931597646252473
0.859375,1.5452962653941058,2.697224756679435,1.618183518043074,2.791865516273145
0.8671875,1.5388434189911222,2.694039957997008,1.612187015385614,2.7902100040998223
0.875,1.5322029393455145,2.6905122335344682,1.6059818977717215,2.7881934423249173
0.8828125,1.525376019645894,2.6866426500942815,1.5995689681347813,2.7858160918874253
0.890625,1.518363875081576,2.6824323168149173,1.5929490562987907,2.7830782604119326
0.8984375,1.5111677426461838,2.6778823849519826,1.5861230188709814,2.7799803021688105
0.90625,1.5037888809387827,2.6729940476542957,1.579091739130976,2.7765226180283737
